song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
5YP4k0fN6bgd6EoRafb1TY,556453,2,1,4,0.471000,0.758,0.97500,0.0864000,0.2860,-3.097,0.0819,0.7700,125.923
51krF0CyHT5AEuh81K0t0z,235600,6,0,4,0.561000,0.445,0.74300,0.0000026,0.5240,-3.692,0.0294,0.6770,80.190
374BLwBG2RrEVQhTimtzZf,201667,0,1,4,0.045900,0.674,0.45600,0.0000912,0.1470,-13.051,0.0295,0.8580,101.017
4uOEB0Em2sMGoG1KEco5Mw,198267,7,1,4,0.009560,0.663,0.76000,0.0014900,0.2560,-6.897,0.0272,0.8330,106.757
1nSZe7ly7kCTcNBkTzV40y,162151,2,1,4,0.036800,0.625,0.47200,0.0000000,0.1480,-11.180,0.0387,0.6170,109.302
1XLvxWsuRMoBUJPriXodZk,200667,7,1,4,0.497000,0.462,0.47000,0.0000000,0.1040,-8.495,0.0526,0.3940,85.975
0y4QYr2o08fa4M0YxpjDKW,214667,1,1,4,0.410000,0.596,0.76700,0.0002040,0.0527,-4.213,0.0350,0.8680,114.220
6sWa0VeVpoD2glZa2QsB6i,152133,0,1,4,0.147000,0.533,0.76200,0.0007640,0.2190,-6.350,0.0319,0.7780,102.842
4FtNl9Y6iNY96jknEQ7sXu,165753,2,1,4,0.715000,0.552,0.65900,0.0000000,0.7890,-8.883,0.0391,0.8410,122.712
6NXo5Vd0H0CFyPlCUhFPsN,167293,7,1,4,0.326000,0.518,0.46600,0.0000011,0.1740,-13.555,0.0325,0.6420,114.303
2ev5cqhY4qE0ekhbjiOPvQ,286267,2,1,4,0.301000,0.188,0.48500,0.0000743,0.1480,-8.362,0.0319,0.3980,82.189
05HXL7lf6vL9WwOvnbTm5t,196000,9,0,4,0.293000,0.411,0.52700,0.0000000,0.2160,-9.932,0.0359,0.4340,119.285
3uQyGzJkoJ4N0rBVuCCuOB,194773,2,1,4,0.276000,0.255,0.74600,0.0000756,0.3000,-7.218,0.0473,0.5830,96.171
4aaEqEcW8kM5XZb50aMuXt,216040,2,1,4,0.138000,0.655,0.62900,0.0014200,0.2080,-11.902,0.0566,0.9190,95.542
3l91EsGUGa8JhXzII5Cxhl,240173,4,0,4,0.427000,0.362,0.80100,0.0000013,0.8870,-6.829,0.0613,0.7580,134.126
0yXCAqGujkLIgxgEmtvQRd,138067,8,1,4,0.072900,0.801,0.51700,0.0000061,0.1150,-13.049,0.0547,0.7810,123.986
1auS5fpZRGBOS13XsYvYVY,169867,0,1,4,0.639000,0.566,0.52900,0.0121000,0.1190,-15.352,0.0415,0.9000,118.519
0ToHhkK4qtwEyKOxhQpMbJ,183733,0,1,4,0.261000,0.445,0.52900,0.0162000,0.1840,-10.940,0.0260,0.7490,79.296
4lx9cSi7J6uM4nNFQVjTx0,200600,2,1,4,0.819000,0.303,0.32000,0.0000041,0.0931,-13.367,0.0295,0.2320,91.991
1X3aOfOAtg26Z1oZkf9kJh,188200,5,1,3,0.578000,0.525,0.67300,0.0000000,0.2720,-7.611,0.0355,0.5240,134.375
4HlR80a1YmapYKOa7u5IMf,217575,7,1,4,0.703000,0.696,0.42700,0.0000000,0.1150,-7.412,0.0522,0.2950,78.359
1dIChAQ6MLzIsXWl6vWAqX,195720,0,1,4,0.427000,0.411,0.37400,0.0000101,0.1540,-14.028,0.0282,0.5580,105.265
7FfH0noqUwby1UVJn3WG9i,339053,8,1,3,0.154000,0.483,0.20900,0.0000000,0.1270,-13.799,0.0800,0.2640,136.639
4gZqRlaWMKcjUFh1Uss8fI,164547,7,0,4,0.499000,0.550,0.67400,0.0000000,0.0933,-6.870,0.0344,0.8800,173.900
48s6qLaiauiGDNoUNJZDEx,177749,4,0,4,0.118000,0.294,0.54400,0.0000217,0.3030,-7.905,0.0422,0.2640,138.558
26qDFDKrveLljfIX5ft061,178000,5,1,4,0.331000,0.382,0.34900,0.0000585,0.3080,-13.096,0.0307,0.4210,50.937
2Ho2TodvMsWVtlAbBcH9k3,155307,3,1,4,0.083100,0.241,0.31600,0.0192000,0.0655,-12.582,0.0334,0.6140,190.533
74YfNkQ8D16HZlfMJ0Hphu,261040,9,1,4,0.006800,0.783,0.51300,0.2440000,0.2740,-10.122,0.2230,0.5840,71.996
5lBTKvTzrymVFclxIxOIao,199827,0,0,4,0.056000,0.682,0.64500,0.0000000,0.0891,-14.544,0.0676,0.8250,99.978
4JLUOF2Qh0q7NRFuvzgVBe,149467,9,0,4,0.250000,0.539,0.52100,0.0000035,0.2750,-8.184,0.0309,0.8240,119.211
1xCZnAb8IwqnSbogQ023XP,162987,7,1,4,0.899000,0.777,0.38100,0.0002610,0.1080,-7.798,0.0311,0.4700,112.925
26BpoFfXMCt0iX4daD6U9O,263800,0,1,4,0.693000,0.371,0.25200,0.0000564,0.1620,-14.479,0.0379,0.4250,112.760
5za9NyS0nZ0nctCyuYh5GI,199200,5,1,3,0.108000,0.275,0.50000,0.9010000,0.1440,-12.276,0.0299,0.2880,160.022
0LKWxzTYcxBAmLSXpkPl4l,208493,10,0,4,0.418000,0.693,0.93400,0.0011200,0.0885,-3.554,0.0923,0.7770,110.374
5ZV1ZPGSSOkdRG60uTtEmX,183987,6,1,4,0.356000,0.359,0.42600,0.0000033,0.0665,-11.439,0.0429,0.4640,88.863
3b2PCA8LI7VolB8HODhQfm,151973,5,1,4,0.900000,0.439,0.68300,0.0329000,0.6540,-11.046,0.0522,0.9200,101.080
4qpIk2rvkmxJEVvt38tepd,322360,9,1,4,0.123000,0.613,0.84400,0.7610000,0.3080,-10.147,0.0553,0.5190,102.773
1HLi7j0ENx5KiBeOZPW8xA,156373,2,1,4,0.466000,0.563,0.56400,0.0000057,0.1360,-9.420,0.0273,0.7130,88.757
0snyjt8NMg7Dc7E3xnDH9b,157667,4,1,4,0.387000,0.681,0.38500,0.1630000,0.2770,-12.568,0.1170,0.6290,86.139
6aarvZBVzYo3sp4NYOBqCp,258913,4,0,4,0.502000,0.618,0.24300,0.0000000,0.1020,-19.003,0.0848,0.5560,104.373
0yfHVc7ofa81X3iXHiyvyA,155680,9,1,4,0.034900,0.542,0.83200,0.0000520,0.1440,-3.920,0.0464,0.8770,146.348
0sPzcGqYwtx5CebXsASRwU,253413,9,1,4,0.056000,0.468,0.76900,0.0000104,0.2880,-6.163,0.0307,0.9130,134.062
6IbJJnUdfLx8tIihXgnVUE,180107,5,1,3,0.910000,0.384,0.33300,0.0000108,0.1170,-12.567,0.0309,0.3480,104.993
3iigco3j8EYAdS8bUv0hyK,204867,1,1,4,0.231000,0.478,0.38600,0.0000659,0.1920,-12.634,0.0310,0.5410,121.105
0nQgG0xNqp96cJwKtrLjhX,181600,5,1,4,0.307000,0.568,0.69000,0.0204000,0.2010,-7.604,0.0379,0.8710,129.114
01qWCNkkknoQktSrxjIHF8,156893,6,1,4,0.331000,0.694,0.44500,0.0000000,0.0425,-13.967,0.0321,0.9600,112.594
2hitsKa8SthKhRJBXUHbIv,179760,9,1,4,0.896000,0.593,0.20500,0.0000546,0.1190,-14.601,0.0479,0.3770,140.279
5Tu4BLDzrhExGg4uXMS2ha,192160,2,1,4,0.003370,0.758,0.57400,0.0000000,0.0815,-7.919,0.0248,0.7610,107.273
4SbU9ywDxVd3YdHnn65axe,257893,9,0,4,0.025800,0.524,0.36400,0.4330000,0.1320,-12.551,0.0310,0.5050,167.534
5g3fLaKDLIGRbeNNBwe3im,246773,7,1,4,0.001820,0.638,0.90200,0.0007740,0.1530,-7.773,0.0404,0.5070,115.016
1oUMBcpmR4H6kSbwAFKBZO,253467,1,1,4,0.005240,0.703,0.57200,0.0000099,0.0413,-12.991,0.0537,0.6110,104.964
1SfkBXT0DVmN3HzVXAkTe1,383147,9,1,4,0.025500,0.487,0.74200,0.1260000,0.0786,-13.252,0.0846,0.5720,111.316
52J4vJn4VHKFocvwBDQyN3,137546,7,1,4,0.704000,0.692,0.47400,0.8890000,0.1490,-11.053,0.0322,0.9410,107.222
23jlbDsVtErIax2XSaZDHW,153160,1,1,4,0.600000,0.555,0.37700,0.0000000,0.1470,-11.634,0.0278,0.4150,75.822
4Dxm37KSWN6xXTn98ddrGp,219400,10,0,4,0.073800,0.702,0.78400,0.0000000,0.0497,-8.682,0.0807,0.6850,103.801
3l1YVg3uZMYbi5mROMRWRY,280467,9,1,4,0.552000,0.301,0.47900,0.0000264,0.6340,-8.097,0.0269,0.4050,103.688
1Zh3YWzSgl3vRhzz6KlRV4,179053,0,1,4,0.371000,0.508,0.49500,0.0000012,0.1320,-10.359,0.0962,0.8060,131.092
4GUxM5cVudG7c3gsQoidwA,207627,7,0,4,0.443000,0.591,0.55300,0.0000000,0.0928,-10.300,0.0513,0.7930,82.662
1PSWTOvk2FhxNnJKXdkzcy,248133,5,1,4,0.041100,0.559,0.76300,0.0000606,0.5370,-10.025,0.0273,0.9080,116.330
4PfiHuWEtwLGxxhXaTzyyw,158187,5,1,4,0.322000,0.541,0.57000,0.0000000,0.4920,-8.126,0.0314,0.7380,133.037
0OJmo2GQf6WL95gWjnzbut,176587,7,1,4,0.297000,0.530,0.68700,0.0000021,0.2840,-8.035,0.0274,0.8920,92.683
30lLlmQZBHsiVLNcTKpqjd,174973,0,1,4,0.062100,0.777,0.45700,0.0002650,0.1370,-11.894,0.0333,0.8540,99.646
6zm0XoxnzzdFeXeYGE8gFh,183613,2,1,4,0.184000,0.380,0.56500,0.0000302,0.0790,-7.697,0.0290,0.6420,100.449
1tEtX4jn9JPQwwGsW6oVwj,191627,4,0,4,0.567000,0.581,0.91900,0.0000000,0.6350,-5.244,0.0781,0.7130,126.742
1CjyZu8agMbXvJy6n3nAgk,165500,9,1,4,0.548000,0.286,0.35800,0.0000024,0.0982,-19.761,0.0404,0.9500,199.566
6sJCTxB1HY8W3GvCvhu5GP,354347,10,1,4,0.653000,0.856,0.85700,0.0000078,0.1660,-3.413,0.1860,0.9650,114.816
2aEkvPFjA3oj985LIxQMYw,242840,5,1,3,0.495000,0.392,0.26000,0.0000000,0.0653,-18.242,0.0444,0.3410,137.133
4lgZJvM3yx4jdfRRUjDG3I,152760,0,1,4,0.649000,0.736,0.26200,0.0000020,0.1480,-13.234,0.0473,0.7380,126.596
2XxalGvyuoUE30j03IcycI,188547,7,1,4,0.024800,0.597,0.56000,0.4490000,0.0990,-14.162,0.0295,0.7670,132.071
7GlVNEQRWeVFqbuSBlc9zB,216480,2,1,4,0.301000,0.404,0.41900,0.2500000,0.1710,-8.995,0.0296,0.5240,142.509
0MKiW0aUxzwBYBOLuO6LyX,357200,9,1,4,0.498000,0.496,0.78600,0.0163000,0.2840,-8.731,0.0724,0.5540,111.251
05mkxgw4kGQnarKMEovShB,194360,10,1,4,0.105000,0.525,0.52600,0.0006040,0.1040,-10.625,0.0306,0.7870,103.490
1WFZTMBQabuD1Thl7OPBlk,190280,0,1,4,0.602000,0.557,0.43800,0.0001050,0.0766,-11.869,0.0397,0.8650,149.873
2wbbw0UcpKf8fNjy7oRLbA,229213,5,1,4,0.028800,0.625,0.74400,0.0013400,0.2870,-6.506,0.0867,0.9060,133.792
340k3JIT2OD06pNNpH38KW,151333,9,1,4,0.253000,0.656,0.59400,0.0009050,0.1190,-10.991,0.0376,0.7780,98.356
1lMhE01kAot77D8M17ac3m,199027,8,1,4,0.567000,0.370,0.29500,0.0000019,0.1460,-7.307,0.0278,0.2690,132.453
204fkN9x2TwhbgNokWr1iu,175267,4,1,4,0.179000,0.591,0.85000,0.0000547,0.2730,-11.125,0.0400,0.7710,99.012
3PyQV3cDjV5tEJGpYYH2K1,250173,10,1,4,0.468000,0.248,0.43500,0.0000000,0.1210,-7.502,0.0292,0.2510,179.534
2VxT8g3XP0AGiEW3paf9wP,160267,5,1,4,0.894000,0.490,0.17800,0.0017300,0.3220,-19.236,0.0325,0.4290,80.843
0qxxN0dtn5GZ0wNEboFekI,193493,2,1,4,0.530000,0.344,0.16100,0.0000000,0.1060,-17.154,0.0314,0.3800,90.824
1JXf7tODT0y4Qa99OzaLpe,226511,6,1,4,0.907000,0.641,0.34800,0.9290000,0.1530,-13.467,0.0312,0.4440,131.619
5iiJUoYPnSNFNKYe7FNNX3,220000,6,1,4,0.403000,0.559,0.69100,0.0000000,0.0939,-7.340,0.0279,0.7600,105.507
6Udetniaf2njLUgs7Y03Iv,204813,0,1,4,0.116000,0.444,0.44400,0.6680000,0.0999,-9.635,0.0254,0.4050,94.323
70V9otkdkxxiRjrdiHk6CO,164520,2,1,4,0.636000,0.582,0.50000,0.0000097,0.1340,-11.647,0.0459,0.9710,160.414
6RZ9KgfUuRDnUQKxbcy4pW,185156,7,1,4,0.002070,0.466,0.78400,0.6130000,0.1940,-11.208,0.0363,0.8050,173.952
4RZDkiQIOa6D4EY5QfRCfY,268973,5,0,4,0.352000,0.671,0.73200,0.0000013,0.4110,-9.509,0.0428,0.9220,121.417
4N0pJ8eHe6sPdEFqb33eNm,221440,2,1,4,0.128000,0.521,0.37700,0.0000399,0.1600,-12.486,0.0315,0.5400,115.506
6m0r7WzauxafqK0i2U7Avr,183973,4,1,4,0.579000,0.551,0.72300,0.0000000,0.5940,-6.003,0.0290,0.7330,78.296
5clwUZ6OQ6XzaSvE5Y8rL6,170400,0,1,4,0.499000,0.733,0.73400,0.0000105,0.1170,-5.945,0.0365,0.6690,116.680
4jyiW9JrPpKHlMuP096ZX6,271400,9,1,4,0.409000,0.712,0.65200,0.0144000,0.0832,-11.393,0.0959,0.9630,144.370
4XHZe7bc91yWtVFit5u217,196547,11,1,4,0.096200,0.320,0.48400,0.0000035,0.1100,-9.012,0.0287,0.3490,134.301
64Ls2V5Vwy08jqBNPXxO7Y,203560,0,1,4,0.709000,0.656,0.46000,0.0000000,0.8370,-6.861,0.0429,0.6560,87.653
4QscbhPWgoercB4xv645QE,245627,10,0,4,0.721000,0.725,0.33900,0.0000408,0.1330,-17.186,0.0378,0.9460,103.819
2gWKnxjLsVlaeGvkNJ7JSg,222227,9,0,4,0.442000,0.709,0.44500,0.2220000,0.1340,-15.130,0.0406,0.8000,90.011
21rxY0HswFDFYCrwYdmGH8,185304,9,1,4,0.127000,0.657,0.80300,0.0000000,0.2070,-9.481,0.1780,0.8580,148.299
4rOv2tVA7yTYYlbezoxlHJ,212507,4,0,4,0.265000,0.472,0.57900,0.0732000,0.1350,-10.533,0.1310,0.1800,103.140
3tBU4cblmglio2vVNeitib,318800,6,0,4,0.343000,0.448,0.62900,0.4090000,0.0955,-8.974,0.0407,0.4760,115.239
7LJBkp7e2veZWZOaHLezS0,188902,0,1,4,0.141000,0.617,0.68700,0.0306000,0.1000,-11.901,0.0295,0.9720,150.219
2b73sYYXW58K7MZPdtxiln,168027,9,0,4,0.427000,0.328,0.66200,0.0000000,0.0748,-9.645,0.0642,0.5210,168.944
5FfVwgKhGcehzx555DZFXj,235293,2,1,4,0.046300,0.666,0.94800,0.8080000,0.0883,-7.581,0.0647,0.8420,91.577
0qxDYe38rLSZJfa1ZNzLeu,121547,5,1,4,0.752000,0.318,0.53800,0.0000150,0.3350,-10.034,0.0429,0.8540,167.492
49IQpipnAdKebfTwJRJrtM,250973,8,1,4,0.159000,0.536,0.54400,0.0000000,0.0570,-7.316,0.0571,0.3980,123.841
0vOCSKMf7K0LiWLLXmpVjm,187240,9,1,4,0.441000,0.546,0.42200,0.0000000,0.1600,-11.209,0.0263,0.4410,90.168
3iw8gIi3eQxj6DJVJyUppa,235760,7,1,4,0.258000,0.407,0.62800,0.0000035,0.0429,-11.192,0.0519,0.6480,113.577
4MnNAQ8OMmTrkMluSh6yrg,169773,9,1,4,0.163000,0.572,0.61400,0.0000000,0.1520,-6.290,0.0368,0.6940,117.835
25gIbucHJdeQsJwYx8VY1R,162267,10,1,4,0.200000,0.579,0.65800,0.0000017,0.0781,-6.463,0.0420,0.7160,114.099
2jZWi7OqS1fXq3fhDE8kXs,197067,9,0,4,0.571000,0.253,0.37100,0.0000000,0.3330,-11.584,0.0363,0.2960,67.290
2nRk3PqhhekI963sCvoRrm,178707,7,1,4,0.430000,0.432,0.35800,0.0000026,0.1500,-11.946,0.1050,0.4550,147.127
4xNaafNxNUJDOibIjR9ozV,231507,11,1,3,0.633000,0.535,0.31300,0.0001510,0.1310,-11.188,0.0278,0.3060,99.642
3UWUDZxv7sVmCEDNz1fxor,235373,10,1,4,0.579000,0.539,0.58500,0.1790000,0.1470,-8.481,0.0274,0.8080,96.095
67G7NofxDgcBnAhXDDq1Eu,304240,7,1,4,0.005870,0.628,0.55600,0.0269000,0.0762,-12.146,0.1810,0.4560,115.020
7K40sZ0ZV6vGjzSso2nFyr,211107,0,1,3,0.927000,0.429,0.31700,0.0000035,0.1160,-11.322,0.0292,0.3020,102.109
00cs7mlkTcIIoWnm8G0U0l,188253,0,1,4,0.755000,0.407,0.47000,0.0216000,0.0976,-8.640,0.0370,0.2270,138.471
665HokYxCdcuNu1LNMtSJz,153040,9,1,4,0.606000,0.499,0.83800,0.0000167,0.5740,-11.644,0.0748,0.8400,92.598
5HYrPsCxp8DOxeCMobRRkK,212573,8,0,4,0.695000,0.238,0.38400,0.0000000,0.3270,-13.170,0.0366,0.3330,176.981
1SMipjjnIO9l9L85NwspIn,182360,5,1,4,0.567000,0.604,0.39400,0.0001800,0.5560,-12.271,0.0702,0.2790,75.365
0SlZnW5GAkl19RiQ6rkkwb,180960,10,1,4,0.467000,0.677,0.39900,0.0001460,0.1560,-17.847,0.0382,0.9640,179.025
6nQk9zPytXbYRB0RKqX8i9,230160,5,1,4,0.530000,0.674,0.80400,0.0000000,0.1310,-7.242,0.0427,0.9610,130.630
6hZlTNpOqijIOKZLHH1lgb,219907,2,1,4,0.227000,0.659,0.25500,0.0000000,0.2890,-17.652,0.0345,0.5150,116.439
5anpAvMF806JqFfiug0fUH,293160,4,0,4,0.543000,0.573,0.39000,0.0821000,0.1080,-8.576,0.0322,0.3630,79.521
5RB0P7btLMQSOaTPikaI3C,187000,7,1,4,0.923000,0.417,0.29600,0.0022300,0.3010,-16.037,0.0258,0.5090,82.821
2RXN9XJzT2TN2HyYxWnZSb,166533,9,1,4,0.681000,0.379,0.58800,0.0000020,0.6750,-10.944,0.0365,0.4430,94.015
61StCN7GvD1FI8jUWH8HVK,191373,3,1,3,0.528000,0.392,0.46500,0.0006610,0.0663,-9.957,0.0387,0.2540,80.685
29tlRv6CSzkBj0DOyJjSsp,176907,2,1,4,0.608000,0.439,0.33000,0.0000000,0.0518,-16.483,0.0266,0.5080,98.302
0tX5zALVT9peeABGxl2yHX,167707,9,1,4,0.207000,0.668,0.44700,0.0000000,0.0815,-10.963,0.0374,0.8740,119.317
4gRfV6SEd0cTqeR9ksrbIs,180360,7,1,4,0.023900,0.635,0.83100,0.0009100,0.1060,-5.278,0.0296,0.7350,104.349
4FVZl1aSDP5NLUnOftdpaR,150267,0,1,4,0.373000,0.723,0.68700,0.0000062,0.0642,-8.804,0.0301,0.9630,125.364
7ex7Nx6VIAt7cqpQXYD3KI,185387,0,1,4,0.232000,0.740,0.61100,0.0000000,0.1350,-7.490,0.0300,0.8250,130.827
4Q30qlfiBbVV3NxZVBb6j9,173840,9,1,4,0.436000,0.647,0.86900,0.0000000,0.1960,-1.044,0.0419,0.8940,110.717
4uR9G2lgjfmYmATfxeVc1x,132067,4,1,4,0.328000,0.497,0.27900,0.0000387,0.1080,-15.172,0.0287,0.5690,110.054
2HCMxcxsVcaFrjAb9efSJ4,200517,8,0,4,0.628000,0.597,0.62300,0.0000510,0.1070,-8.430,0.1280,0.9180,79.961
2Ghk7iIpJfueb2oOeHl4MP,170120,0,1,4,0.730000,0.379,0.29000,0.0000045,0.1400,-10.952,0.0263,0.2660,83.245
6Gl8X0Tfn9P5SRvTLNPjb7,179787,5,1,4,0.745000,0.680,0.23000,0.0000000,0.0866,-13.942,0.0540,0.5430,132.796
276DTCILFYlkQlafEXvnV7,173773,9,1,4,0.216000,0.482,0.91500,0.0000028,0.1530,-6.984,0.1480,0.7500,184.650
5KF3zQP0cqLklYnF6riogg,249507,8,1,4,0.526000,0.408,0.41400,0.0000656,0.9030,-11.754,0.0264,0.8320,78.747
77uBKmD6CASCdkShSM3SPt,187653,10,1,4,0.828000,0.422,0.44100,0.0016500,0.2610,-8.064,0.0362,0.3490,132.573
2OeueXrFZz3CsiqtJDhGNx,163840,2,1,4,0.359000,0.577,0.49400,0.0000627,0.3120,-9.117,0.0291,0.7890,139.776
4bhWaphns611F3SWzhMIUe,219227,5,1,4,0.252000,0.408,0.39500,0.0000000,0.2000,-9.975,0.0318,0.5300,76.688
3dmjZNQzytt5S1X7K4gEbW,282493,0,1,4,0.172000,0.558,0.54100,0.0250000,0.0925,-11.644,0.0352,0.8920,84.012
5wM6XpfVG7SdvQPt86KgIH,194560,9,1,4,0.102000,0.612,0.62300,0.2600000,0.3230,-12.776,0.2470,0.7570,100.996
4ICsywJ3QXXyTQqoaTdCng,146067,4,1,4,0.647000,0.392,0.46900,0.0000000,0.1310,-9.223,0.0374,0.8100,124.725
170jZWtmfjyfJyoDgmxt2s,166307,3,0,4,0.116000,0.634,0.57000,0.0000000,0.0552,-10.466,0.0558,0.7590,103.295
4gZAcHUmSixJCsLgh2N8Jf,155853,4,1,4,0.580000,0.418,0.45600,0.0000000,0.1500,-9.309,0.0294,0.8900,180.184
2X9G82BPPSqhE78e5YjekE,166560,10,1,4,0.752000,0.633,0.87200,0.0000000,0.1450,-4.021,0.0672,0.8370,105.567
2H4KT0UISHuDBx5qlXJKfF,201746,7,1,4,0.729000,0.390,0.39900,0.0059300,0.1310,-14.308,0.0335,0.5160,92.707
3JpDpIUafzYIM1fXRPCjWX,168600,5,1,4,0.652000,0.524,0.69800,0.0001080,0.1640,-5.317,0.0348,0.5940,75.592
4BQjho4K29MwIoBtCUdaPl,152840,1,1,4,0.444000,0.476,0.53400,0.0019800,0.0732,-12.063,0.0316,0.7860,110.590
3NwL3D6DjPIAE4gJGXPrTz,215587,5,1,4,0.490000,0.204,0.31500,0.0009320,0.0730,-14.596,0.0305,0.2550,79.172
5P0tWr5JZqDoi5wq2OalFH,268600,0,1,4,0.389000,0.470,0.36200,0.0006980,0.2900,-12.382,0.0303,0.3770,83.609
1dJO1XcaKJ2qrZEsoQT3q5,175320,0,1,4,0.268000,0.858,0.66600,0.0000199,0.1110,-9.312,0.1070,0.8500,96.605
49ELrWv03N8L6BBItn7rKr,199120,2,1,4,0.390000,0.640,0.53000,0.0000000,0.0571,-11.880,0.0291,0.3150,110.946
2xrrqEl6GRp5HXS6qotswz,180333,5,1,4,0.206000,0.507,0.69200,0.0000000,0.3120,-9.315,0.0487,0.7140,109.556
50CIY5MHHa6csCjtskLPAZ,227370,7,1,4,0.594000,0.300,0.58100,0.0058800,0.3040,-7.607,0.0346,0.1980,173.924
3gkebLOyw6hEnUEuglBxIB,127986,8,1,4,0.186000,0.286,0.34200,0.0007250,0.3340,-15.868,0.0407,0.3650,116.780
03mWW5Mpi0RMRGHDki19bi,220000,3,0,4,0.628000,0.762,0.25200,0.0062500,0.1910,-14.957,0.0383,0.3020,79.445
4vAD6goBKmPPUKHZ8XfDtL,186267,2,1,4,0.394000,0.511,0.92300,0.0006490,0.2560,-2.665,0.0622,0.6400,92.387
0l9RGwc48deJ6j61KXAAvs,185293,6,1,4,0.031100,0.604,0.35700,0.0000000,0.0927,-11.419,0.0269,0.6380,100.721
2MYDmywmKZFzHHZcXmcjWM,194987,5,1,4,0.283000,0.355,0.42400,0.0005480,0.1560,-13.280,0.0990,0.4660,209.804
7s1XJI7QOobDVw60lfxPO9,154560,2,1,4,0.703000,0.685,0.72100,0.0000000,0.2780,-5.763,0.0426,0.9510,122.567
47rtbd1K2285AETpjioeyG,215280,5,1,4,0.428000,0.520,0.86400,0.0000114,0.2010,-5.469,0.0636,0.7750,86.988
3yWx3rzS2MDqkopz3utEOx,184840,10,1,4,0.774000,0.592,0.78000,0.0448000,0.0943,-10.022,0.0398,0.9400,91.004
0wsZ2aWxQsdK85usQ9pMHn,173000,9,1,4,0.229000,0.584,0.68900,0.0000183,0.0919,-8.091,0.0318,0.9010,165.429
432sayf1MnXkDhFU1J9yTZ,201893,7,1,4,0.020600,0.702,0.74600,0.0000000,0.1030,-7.861,0.0370,0.8500,126.547
5opvuOJ1Ay6FIbanXoOreA,195467,7,1,4,0.610000,0.554,0.76400,0.0000388,0.2330,-10.016,0.0339,0.9180,116.124
0CF1X2oxbHWyFNPG2CPeNX,280547,0,0,4,0.533000,0.530,0.59300,0.0000478,0.0446,-9.200,0.0382,0.6470,162.335
3SueL574p4NOD333VudM0D,192840,9,1,4,0.613000,0.638,0.48300,0.0000316,0.1120,-15.096,0.0389,0.8780,113.199
0CBUPfKuvFssOpwPwVgG6v,205240,7,1,4,0.081000,0.378,0.80100,0.0000000,0.1870,-11.465,0.0409,0.6350,106.984
0bQn0bgOWGeRTyHRkPgGeb,214453,10,1,4,0.157000,0.461,0.86000,0.0003050,0.1730,-3.754,0.0389,0.4730,99.220
779MuGuXJ9SQrzeKHVVhey,172693,3,1,4,0.920000,0.357,0.45300,0.0354000,0.2920,-11.398,0.0318,0.6170,137.597
314NrtNDbaR8dvOyWBQupG,189674,6,0,4,0.174000,0.643,0.39800,0.0001200,0.0608,-14.710,0.0338,0.7920,88.100
2qEOZAgEj3kzA1PmYAVCNm,196427,8,1,4,0.559000,0.467,0.54900,0.0000641,0.1240,-9.831,0.0353,0.7630,89.087
5kRfHP0q0EbQTN2vjxzp40,198133,10,0,4,0.120000,0.683,0.62900,0.3580000,0.5330,-14.908,0.1320,0.9320,174.713
0AXXmaJIOp10FKvv2Vw2xq,193267,0,1,4,0.552000,0.725,0.89600,0.0000000,0.1170,-2.364,0.0509,0.9610,116.379
0OaGuxUl5arPeeQOtixZ0j,179760,2,1,4,0.659000,0.560,0.52900,0.0000083,0.1720,-11.598,0.0527,0.8590,168.689
156yFpyc7MmiGoJG18fp5F,163187,10,1,4,0.218000,0.663,0.78800,0.0000000,0.4060,-9.870,0.0367,0.8910,105.001
0JXeDk11sfAExCBgzdwJ8M,198333,0,1,4,0.469000,0.456,0.35300,0.0000000,0.0708,-13.099,0.0280,0.5400,183.477
4Ef157WA1bCrnuD57IPMnP,160467,2,1,4,0.113000,0.567,0.75900,0.0000000,0.4620,-5.065,0.0755,0.6480,98.240
6vmAgl2y9MpoZKrVUXrPe5,149133,0,1,3,0.940000,0.276,0.23500,0.0000101,0.1320,-14.352,0.0315,0.4720,170.550
34UnzNK51PfiYFrEgc9lrD,220053,7,1,4,0.077200,0.480,0.85100,0.0078700,0.0772,-3.931,0.0337,0.7680,141.820
0ujTOH8RA3oQvQwZzsx6Fx,159467,3,1,4,0.178000,0.578,0.56000,0.0000000,0.3470,-11.124,0.0283,0.9100,169.349
12kwKSz9wrVlqvbWWJsMhX,151493,4,0,4,0.264000,0.819,0.69200,0.0126000,0.1470,-9.389,0.0313,0.8980,122.658
55QOAYvD2BsfnE4qkG0Srr,210040,0,1,3,0.835000,0.436,0.07550,0.0000935,0.1300,-23.120,0.0301,0.1540,92.042
1NsaJIt3fDFVUS1zhqWWrG,206200,9,1,4,0.158000,0.681,0.73000,0.0000036,0.8950,-11.687,0.0978,0.7730,116.061
1Z9QZVa7IJJcWFfgrWsIMY,208097,10,1,4,0.288000,0.427,0.60400,0.0001510,0.0716,-6.416,0.0248,0.8510,162.056
6g2RtR71Qj12dKQIwPpFJc,158508,3,1,4,0.224000,0.775,0.68800,0.0411000,0.1170,-12.959,0.0699,0.9300,94.143
1iEzhTwTfInwmo9BbqKiMT,229400,9,1,4,0.343000,0.441,0.37500,0.0000026,0.1570,-6.310,0.0270,0.4940,81.851
